,['RPI'],['W875RX1'],['DPCERA3M086SBEA'],['CMRMTSPLx'],['RETAILx'],['INDPRO'],['IPFPNSS'],['IPFINAL'],['IPCONGD'],['IPDCONGD'],['IPNCONGD'],['IPBUSEQ'],['IPMAT'],['IPDMAT'],['IPNMAT'],['IPMANSICS'],['IPB51222S'],['IPFUELS'],['CUMFNS'],['HWI'],['HWIURATIO'],['CLF16OV'],['CE16OV'],['UNRATE'],['UEMPMEAN'],['UEMPLT5'],['UEMP5TO14'],['UEMP15OV'],['UEMP15T26'],['UEMP27OV'],['CLAIMSx'],['PAYEMS'],['USGOOD'],['CES1021000001'],['USCONS'],['MANEMP'],['DMANEMP'],['NDMANEMP'],['SRVPRD'],['USTPU'],['USWTRADE'],['USTRADE'],['USFIRE'],['USGOVT'],['CES0600000007'],['AWOTMAN'],['AWHMAN'],['HOUST'],['HOUSTNE'],['HOUSTMW'],['HOUSTS'],['HOUSTW'],['PERMIT'],['PERMITNE'],['PERMITMW'],['PERMITS'],['PERMITW'],['AMDMNOx'],['AMDMUOx'],['BUSINVx'],['ISRATIOx'],['M1SL'],['M2SL'],['M2REAL'],['BOGMBASE'],['TOTRESNS'],['NONBORRES'],['BUSLOANS'],['REALLN'],['NONREVSL'],['CONSPI'],['S&P 500'],['S&P: indust'],['S&P div yield'],['S&P PE ratio'],['FEDFUNDS'],['TB3MS'],['TB6MS'],['GS1'],['GS5'],['GS10'],['AAA'],['BAA'],['TB3SMFFM'],['TB6SMFFM'],['T1YFFM'],['T5YFFM'],['T10YFFM'],['AAAFFM'],['BAAFFM'],['EXSZUSx'],['EXJPUSx'],['EXUSUKx'],['EXCAUSx'],['WPSFD49207'],['WPSFD49502'],['WPSID61'],['WPSID62'],['OILPRICEx'],['PPICMM'],['CPIAUCSL'],['CPIAPPSL'],['CPITRNSL'],['CPIMEDSL'],['CUSR0000SAC'],['CUSR0000SAD'],['CUSR0000SAS'],['CPIULFSL'],['CUSR0000SA0L2'],['CUSR0000SA0L5'],['PCEPI'],['DDURRG3M086SBEA'],['DNDGRG3M086SBEA'],['DSERRG3M086SBEA'],['CES0600000008'],['CES2000000008'],['CES3000000008'],['DTCOLNVHFNM'],['DTCTHFNM'],['INVEST'],IP
Sep-69,0.006227215,0.006229441,0.009145772,0.010790699,0.011645961,0.002295396,-0.00280308,-0.003965002,-0.001790768,0.010430197,-0.007103488,-0.003947243,0.010179521,0.017639379,0.000140413,0.001383839,0.003546506,0.002707965,-0.2072,-71,-0.019395415,0.003445873,0.003725782,0,0.1,-0.029493561,0.058315152,-0.010666768,0.10489958,-0.192371893,-0.050852169,0.003936874,0.005249356,0.009239465,-0.002732989,0.006682909,0.01026453,0.000971076,0.003304198,0.00302289,0.002310544,0.003177398,0.005253953,0.002670661,40.4,-0.1,40.6,7.213768308,5.241747015,5.945420609,6.234410726,5.631211782,7.183111702,5.288267031,5.700443573,6.228511004,5.746203191,0.022034704,0.001438103,0.006850795,-0.010331126,-0.001985112,-0.000692276,-0.001652473,-0.001361461,0.003656112,0.003861004,-0.002580137,-0.000934803,-0.000151295,-0.000753904,-0.005611746,-0.002897153,0.025709173,-0.010354259,0.58,-0.02,-0.05,-0.06,0.02,-0.03,-0.11,0.02,-2.21,-2,-1.65,-2.16,-2.5,-2.22,-1.33,-0.001346333,-3.59E-05,-0.002135813,-0.002408524,-6.89E-06,0.002628122,0.005865119,0.02042112,0,0.024092613,-0.002735899,-0.005277057,0.002805051,-0.003139598,0.002490599,-5.62E-06,-3.79E-05,0.002698977,-0.00261431,0.002684487,-0.001650052,5.51E-05,-0.002299607,-0.001573906,-3.67E-05,0.009259325,-0.003315492,-0.007077121,-0.00107746,-0.001517686,-0.000224956
Oct-69,0.002583446,0.002683206,0.001240695,0.004814836,0.013664094,-0.000224956,-0.001993431,-0.002237084,-0.007610546,-0.009864766,-0.006638689,0.009853949,0.002613159,0.002575199,0.005356454,-0.001362411,-0.018573857,0.00096212,-0.4432,219,-0.00550457,0.002266067,0,0.2,0.1,0.033636805,0.107323905,0.04712914,0.00826451,0.114410351,-0.01856851,-0.001324671,-0.005336354,0.006221369,0.006002747,-0.007863736,-0.010177098,-0.00416841,0.000605283,0.001149178,0.001587278,0.000816582,0.000872981,0.000484809,40.3,0.1,40.6,7.317876199,4.976733742,5.963579344,6.436150368,5.855071922,7.141245122,5.293304825,5.655991811,6.12249281,5.774551546,0.038066368,0.008378027,0.007763874,0,0.001981179,0.002406912,-0.001973831,-0.001355932,0.003696862,0.003875969,0.002500665,-0.001354151,0.000619849,-0.000336089,0.003497804,0.005785937,-0.004596343,0.001895599,-0.04,0.11,0.13,0.28,0.54,0.47,0.17,0.19,-2.06,-1.83,-1.33,-1.58,-1.99,-2.01,-1.1,-0.001580771,-0.003517749,-0.000545153,0.000185477,-6.85E-06,-6.89E-06,-0.005865119,-0.00875918,0,0.009818398,0.002691713,0.006993035,-0.005610102,0.006163214,-0.002509349,-0.002366865,0.002997495,-2.92E-05,0.002573935,-2.89E-05,0.001409195,-0.001450798,0.00267133,0.001236225,0.005933877,0.002195554,-4.16E-05,-0.004922531,-0.00616589,0.009857084,0.000293967
Nov-69,0.001862094,0.001465128,0.005153057,0.011500417,0.010891462,0.000293967,0.000738861,-2.52E-06,0.000424754,0.005390189,-0.001742343,0.002863055,-0.000197603,-0.002311004,-0.002019786,0.001011948,0.007828221,0.012625371,-0.2353,-61,-0.023772031,0.00250639,0.002488913,0,-0.4,0.069032249,-0.121293864,-0.044451763,-0.02079077,-0.084557388,0.022843633,0.002914777,-0.000522148,0.002119508,-0.001088732,-0.000376011,-0.000437235,-0.000278513,0.004559136,0.003654215,0.003137187,0.00504798,0.002904446,0.004111417,40.2,-0.1,40.5,7.230563153,5.18178355,5.697093487,6.336825731,5.828945618,7.103322063,5.288267031,5.666426688,6.023447593,5.755742214,-0.025722792,-0.001110013,0.006989902,-0.020662251,0.001969443,-0.001210949,-0.003127895,0.00809721,0.014706147,0.007707043,5.92E-05,1.60E-05,-0.000151307,-0.000133562,0.010630001,0.010521379,-0.031755763,0.006546175,-0.15,-0.09,-0.03,-0.18,-0.06,-0.06,0.19,0.17,-2,-1.71,-1.36,-1.49,-1.9,-1.67,-0.78,0.001557542,-0.000107452,0.002597295,-0.000370989,0.002593965,0.005201492,0.00583092,0.011560822,0,-0.02781965,-2.91E-05,-0.003514771,0.011196709,-0.015446496,0.002472128,0.009411834,-0.006106763,-0.002706283,-0.002593966,-2.86E-05,-0.000748458,0.00396048,-0.003931476,0.000196393,-0.009004421,-0.00464441,-0.003230888,0.015802852,0.002878543,-0.008194114,-0.009470711
Dec-69,0.000963357,0.001059616,-0.001151979,-0.013941932,-0.000831048,-0.009470711,-0.012129565,-0.01389983,-0.008731241,-0.041958819,0.005485711,-0.023179876,-0.00527559,-0.015717416,-0.00023808,-0.010465948,0.005250522,0.0242149,-1.215,-89,0.053436265,-0.001190981,0.001223039,-0.2,0.4,-0.138109505,0.040212196,0.047006042,0.033060862,0.070951736,0.028449661,-0.00049224,-0.005936808,-0.00309926,0.002991165,-0.007874906,-0.014270855,0.002225933,0.002095632,0.003355828,0.003513895,0.002838453,0.003185177,0.001447062,40.2,0,40.5,7.11395611,5.087596335,5.537334267,6.208590026,5.758901774,7.082548569,5.18178355,5.620400866,6.091309882,5.686975356,-0.022403719,-0.001708036,0.003921574,0.030993377,-0.000506585,0.001191514,-0.001919878,0.007903131,-0.003816748,-0.00013263,0.003104097,-0.000602266,-0.000994119,-0.000295571,0.007197653,0.007582975,-0.02020419,0.004113328,-0.15,0.24,0.33,0.25,0.02,0.04,0.02,0.03,-1.61,-1.23,-0.96,-1.32,-1.71,-1.5,-0.6,0.004773721,-0.001432022,0.002548837,-0.001857011,0.00255366,-6.07E-05,-3.38E-05,-0.000132127,0,-6.86E-05,-2.88E-05,0.001716553,-0.005610015,0.012345718,-2.45E-05,-0.007072652,0.002998394,0.002663041,0.002554212,-2.83E-05,0.000925427,-0.002535138,0.004700924,-0.000824527,0.002945407,-4.61E-05,-1.02E-05,-0.010776491,-0.000133714,0.020088509,-0.002686993
Jan-70,0.002098021,0.001763536,-0.000906058,-0.00184543,0.009136716,-0.002686993,-0.000412129,-0.001601437,0.001343813,-0.005888856,0.004366669,-0.003717635,-0.005883493,-0.016499769,0.00499581,-0.005368121,0.010387742,-0.020488551,-0.7683,-130,-0.057749313,0.002784919,0.002530504,0,0,0.00315956,-0.005646542,0.052185753,0.133023133,-0.100804699,0.069480557,0.002178084,0.001924592,0.000979752,0.006495287,0.000974237,0.001772893,-0.000277971,0.002298066,0.001993877,0.003679311,0.002386169,0.003751267,0.002326982,40.3,-0.1,40.6,7.190676034,5.141663557,5.627621114,6.320768294,5.774551546,7.051855623,5.214935758,5.602118821,6.013715156,5.673323267,-0.011153543,-0.003606382,0.006796516,0,-0.001971645,0.000839174,-0.001089569,-0.000251984,0.003447763,0.003643958,0.005242759,-0.000882839,0.000260599,-0.000448662,-0.054465735,-0.052337525,0.187314296,-0.056316935,0.12,0.58,0.28,0.28,0.43,0.51,0.37,0.4,-1.15,-1.07,-0.8,-1.01,-1.32,-1.25,-0.32,-0.00365936,-7.16E-05,0.000417223,-0.001581175,-0.005188001,-0.007762005,-0.002911113,-0.014273648,0,0.016094503,-2.84E-05,-0.003469191,0.002758537,-0.00310066,-2.43E-05,-5.46E-06,-3.61E-05,-2.84E-05,0.002515133,-2.80E-05,0.000240345,-0.001902459,0.000452864,0.000706973,-3.48E-05,0.006628657,-1.01E-05,-0.002440888,0.004908445,-0.006417173,-0.018692231
Feb-70,0.001792722,0.001685047,0.005956678,-0.012683912,0.003059968,-0.018692231,-0.015539901,-0.015539567,-0.016911305,-0.053921949,-0.00203227,-0.01403767,-0.023246968,-0.040272804,-0.007566816,-0.022082153,0.009833634,0.010651582,-2.1232,-153,-0.171346637,0.004364177,0.000507872,0.4,-0.1,0.127202258,0.05508,0.042660497,0.024605811,0.080042708,0.1168978,-0.000912812,-0.006928333,-0.007700538,-0.025131069,-0.00330543,-0.006486317,0.001666667,0.001921349,0.001350727,0.002041511,8.08E-05,0.003737247,0.001521644,40,-0.1,40.4,6.989335266,4.983606622,5.480638923,6.165417854,5.407171771,6.967909202,5.010635294,5.375278408,6.008813185,5.666426688,-0.040153989,-0.00618278,0.000883106,0.020662252,0.009744501,-0.001374016,-0.002375527,-0.020970301,0.013734856,0.022080382,-0.016157586,0.005225277,0.000892702,-0.000131392,-0.008819371,-0.011005614,0.034411117,-0.006794711,0.01,0.05,-0.12,-0.07,0.21,0.14,0.19,0.21,-1.11,-1.2,-0.88,-0.81,-1.19,-1.07,-0.12,0.001159474,0.000178883,0.001292286,-0.001210823,0.002554212,0.0051414,0.00572237,0.002844952,0,0.014955815,-2.81E-05,0.001716718,0.005448941,0.003044028,-2.40E-05,-5.43E-06,0.002927322,-2.81E-05,-0.005108494,-2.77E-05,-0.001000836,-8.65E-05,-0.001961915,-0.000527938,-0.00881923,-0.006763199,-1.01E-05,-0.010707378,-0.018218633,-0.018235356,-0.000659201
Mar-70,0.002447248,0.00175747,0.004372976,0.000888421,0.00465422,-0.000659201,0.002686407,0.005156639,0.009822531,0.014475644,0.007919439,0.004232647,-0.005637878,-0.015391258,0.003207903,0.000777862,-0.005904611,-0.001540536,-0.1955,-36,-0.088968722,0.002071504,-0.001041415,0.3,0.1,0.080042708,0.116233664,0.086624605,0.070380797,0.118559735,0.045507357,0.001810768,0.000923625,-0.002305287,0.024051446,-0.003425313,-0.004288018,-0.002083768,0.002226621,0.001490789,0.001033958,0.002165362,0.003437414,0.001759015,40,-0.1,40.2,7.17395832,5.459585514,5.442417711,6.274762021,5.730099783,7.019296654,5.257495372,5.480638923,5.993961427,5.65248918,-0.006499559,-0.00728796,0.005750515,0,-0.017053486,-0.008500212,-0.010922713,-0.010609521,-0.063286925,-0.076601244,-0.002866821,-0.00327578,-0.002265839,-0.000620685,-0.035502686,-0.037620385,0.130422788,-0.035117683,0,-0.74,-0.56,-0.51,-0.35,-0.55,0.02,-0.08,-1.85,-1.76,-1.39,-1.16,-1.74,-1.05,-0.2,-0.003482464,-7.15E-05,0.001789766,0.000186376,-0.007689037,-0.007708795,-0.008608375,0.002844952,0,-0.045094905,-2.78E-05,0.001699055,-0.008260607,-3.72E-05,-2.38E-05,0.00231209,-0.003015642,-2.78E-05,0.00251566,-2.74E-05,0.000398631,0.00172777,0.000288753,5.31E-05,0.011721689,-0.002234247,-1.00E-05,0.003426678,0.004665279,-0.002450376,-0.001298578
Apr-70,0.003873576,0.003780628,-0.0051105,-0.011754138,-0.009396219,-0.001298578,-0.000535203,-0.002667222,-0.001198614,0.009456002,-0.005501654,0.002020402,-0.002351132,-0.000412832,-0.011542931,-0.002858837,0.00204768,0.014130517,-0.4916,-184,-0.100049754,0.004215033,0.002094428,0.2,0.3,0.014256861,0.077985396,0.127663144,0.13312678,0.117092666,0.037023688,0.002045449,-0.000395735,-0.001484781,-0.001621622,-5.45E-05,0.00169954,-0.002785129,0.003186975,0.001913469,0.00103289,0.003179013,0.004280218,0.006767272,39.9,-0.1,40.1,7.184629153,5.521460918,5.634789603,6.253828812,5.598421959,7.031741259,5.176149733,5.552959585,6.01615716,5.659482216,-0.024334395,-0.009912148,0.004145628,0.020662251,0.00924541,0.007316895,-0.0035154,0.017160369,0.020774222,0.031963837,0.003008748,-0.001742904,-0.002378145,-0.000944239,0.016950522,0.012663653,-0.057308761,0.018331689,-1.22,-0.5,-0.64,-0.62,-0.61,-0.17,-0.09,-0.15,-1.13,-1.18,-0.79,-0.55,-0.69,0.08,0.87,0.002369394,-0.000465196,0.000457333,-0.000372787,0.005121642,0.005134791,-0.002861232,0.008454603,0,0.026890901,-2.76E-05,-0.0051414,-0.005457029,-3.67E-05,-0.00486619,-0.00232824,0.005796318,-2.76E-05,-0.002534791,-2.71E-05,-0.001501589,0.000127125,-0.004589116,0.000266593,-0.00297086,0.004338068,0.003129769,0.002431226,-0.002718282,0.028575746,-0.002575747
May-70,0.009900019,-0.005915101,0.000778481,-0.005067015,0.011780477,-0.002575747,0.000337662,-0.00025464,0.004042469,-0.000461648,0.005786607,-0.000461622,-0.006939673,-0.018781404,0.007324794,-0.003568309,0.011302228,-0.00703133,-0.5451,-91,-0.061819238,0.002771979,0.000849214,0.2,-0.1,0.078252197,-0.024119079,0.119861606,0.12499649,0.109770666,0.192674736,-0.001442587,-0.00821378,-0.004633468,-0.007602535,-0.00836825,-0.011324946,-0.003772271,0.001702407,-0.001629761,0.00020645,-0.002426942,0.001991183,0.008060736,39.7,-0.1,39.8,7.142036575,5.351858133,5.579729826,6.278521424,5.545177444,7.109879463,5.198497031,5.459585514,6.144185634,5.834810737,-0.021634701,-0.012529969,0.00789325,0.020662252,0.001440853,0.000167068,-0.003331486,0.0118639,0.036024256,0.033778476,0.005175772,-0.000851867,-0.000112283,-0.00222116,-0.030930301,-0.030794222,0.11620503,-0.031384045,0.34,-0.12,0.02,0.09,0.29,0.32,-0.01,0.07,-1.59,-1.5,-1.04,-0.6,-0.71,-0.27,0.6,-0.001811384,0.00132401,0.000124691,9.32E-05,-0.002560821,-0.002567396,0.008575534,-0.014112497,0,0.014324644,-2.73E-05,0.003412973,0.016297244,0.002953248,0.004842624,0.002296163,-0.005898922,0.002566766,0.002496817,-2.68E-05,0.002599241,-0.000748522,0.007000438,0.000333873,-3.36E-05,0.004225465,-0.006289329,0.011557653,0.007625513,0.003958424,-0.001165761
Jun-70,-0.005740778,0.002109388,0.00685717,0.01080291,0.014187392,-0.001165761,0.000302548,0.000537786,0.005412569,0.000988985,0.007122384,-0.00101632,-0.003318717,-0.005683509,-0.005371674,-0.002336473,0.017253419,-0.013121573,-0.4418,-194,-0.07519709,-0.002953819,-0.004647804,0.2,0.4,-0.014124529,0.115167603,-0.018441428,-0.105360516,0.134150013,-0.046732329,-0.00314448,-0.009624027,-0.001826181,-0.009585175,-0.009824563,-0.010814846,-0.00829297,-0.000163961,0.000496296,0.000678036,0.000805164,0.001703578,-0.002916488,39.6,0,39.8,7.162397497,5.231108617,5.552959585,6.350885717,5.605802066,7.19142933,5.298317367,5.556828062,6.269096284,5.831882477,0.031243309,-0.010480512,-0.000289092,-0.020662252,-0.002433626,0.003383468,0.002679127,-0.009268665,-0.028726459,-0.040967804,0.000667505,-0.001058633,0.000688461,0.000434965,-0.122243229,-0.122634697,0.484466532,-0.116661311,-0.15,0.33,0.42,0.69,0.47,0.52,0.28,0.28,-1.1,-0.92,-0.19,0.03,-0.03,0.17,1.04,0.001927387,0.002294558,-0.000997963,9.32E-05,0,-0.002567396,-0.002869349,-0.011371694,0,-0.044618124,-0.00261431,-0.001710845,-0.010876938,-0.003043164,-0.002430078,0.002264576,-3.34E-05,-0.005215057,-0.002515662,-0.002593966,-0.001905449,0.000830598,-0.004661448,-0.000590683,-0.002902663,-0.017260227,0.009360443,-0.003603612,-0.001608884,-0.019347579,-0.003239463
Jul-70,0.003120459,0.003230778,0.003370493,0.003997145,0.006348006,-0.003239463,-0.002347771,-0.002132058,0.002501348,0.019211715,-0.004227467,-0.006088703,-0.004511905,-0.001086488,-0.00728917,-0.003018904,-0.0142022,0.006560239,-0.493,-57,-0.042011567,1.21E-05,-0.001923849,0.1,0,-0.004276557,0.038724712,0.105868001,0.184633697,-0.030771659,-0.04581457,-0.001336588,-0.004262294,0.005137991,0.000550206,-0.005506285,-0.00927165,0.000282247,0,0.000779396,-0.001208994,6.71E-05,0.000850702,-7.89E-05,39.6,-0.1,39.8,7.233455419,5.241747015,5.720311777,6.376726948,5.713732806,7.18690102,5.379897354,5.697093487,6.202535517,5.746203191,0.018837561,-0.006295508,0.006283347,0,-0.000487403,0.000981105,0.001043569,-1.53E-05,-0.003668029,0.00721707,0.004575746,-0.002414355,0.003643188,-0.000233561,-0.006198503,-0.002407899,0.030373989,-0.002542556,-0.34,-0.16,-0.16,-0.2,-0.12,-0.07,0.37,0.27,-0.92,-0.74,-0.05,0.25,0.24,0.88,1.65,0.00120563,-7.19E-05,-0.002499272,-0.032488532,0.00255428,0.005134791,-8.07E-06,0.014184635,0,-0.005698158,0.002573935,0.001693461,0.002670151,-3.52E-05,-5.81E-06,-0.002317063,-3.30E-05,0.002567327,-6.22E-06,0.002554212,-0.000567766,-0.000460613,-0.001256513,-0.000230627,0.005706044,0.017149224,-0.003168473,0.004658305,0.007580262,0.004290526,0.002451805
Aug-70,0.005589768,0.005262054,-0.00024327,0.001066615,0.008338421,0.002451805,0.000871671,-0.001067736,0.002395956,0.001783195,0.002649645,-0.002601298,0.005012295,0.001213933,0.017889785,0.003100143,0.016199008,-0.017086961,-0.0016,-99,-0.041353461,0.00504279,0.003983739,0.1,0.3,0.015123162,0.029784561,0.007581537,-0.011614532,0.043675064,-0.034308682,0.000337833,-0.002070394,-0.000330688,0.002472189,-0.002960317,-0.006291075,0.002114315,0.001433751,0.002617154,0.005208882,0.001233244,0.001699236,0.002365559,39.7,0.1,40,7.324489979,5.484796933,5.758901774,6.455198563,5.780743516,7.188412736,5.420534999,5.733341277,6.173786104,5.733341277,-0.01159194,-0.008678116,0.007328557,0,-3.71E-06,0.000295245,0.003968646,0.01029415,0.02876472,0.011180263,0.000100261,0.004663701,0.000138614,-0.000723338,0.001718327,0.000482044,-0.002824851,0.006024636,-0.4,-0.23,-0.35,-0.45,-0.26,-0.38,-0.04,0.15,-0.76,-0.7,-0.11,0.38,0.25,1.23,2.19,-0.002737948,0.001364683,-0.002965564,-0.006180609,-0.00255428,-0.002567396,0.002812851,0.002853069,-0.012012156,-0.000225307,-0.002593966,-0.001702108,-2.86E-05,-3.48E-05,-5.78E-06,-0.002285668,-3.27E-05,-2.64E-05,0.002472128,-0.002573937,0.001055228,0.001754924,0.002456522,-0.000157646,-0.00290191,-0.000162983,-0.003110304,-0.034479405,-0.018277097,0.009358104,-0.001784468
Sep-70,0.002541352,0.001963051,0.004208318,-0.000462562,-0.000316987,-0.001784468,-0.010753468,-0.012045101,-0.017163115,-0.030929052,-0.011597661,-0.002751444,0.012026278,0.017984279,-0.015531367,-0.006821763,0.00793476,0.016452747,-0.7902,-29,-0.019504918,-0.000253346,-0.001296473,0.1,-0.1,0.023181381,0.014195233,0.062932247,0.058974002,0.070131824,-0.003846831,-0.001633918,-0.004063211,0.008562542,0.001096792,-0.005496985,-0.005210768,-0.005931383,-0.000532296,-0.000706664,-0.00379362,-0.000321569,0.001131222,0.001102015,39.6,-0.1,39.8,7.243512975,5.214935758,5.627621114,6.432940093,5.749392986,7.239932591,5.398162702,5.739792912,6.240275845,5.855071922,-0.00637337,-0.009874468,0.006028569,0.010331126,0.007168219,0.00310358,0.007052535,-0.011642129,-0.007334235,0.022374085,0.000146284,9.16E-05,-0.002565172,-0.00050297,0.028640333,0.028505493,-0.114411933,0.039111074,-0.59,-0.04,0.04,-0.12,-0.02,0.07,-0.31,0.04,-0.2,-0.06,0.37,0.96,0.92,1.52,2.83,-0.000534542,-0.003193397,-0.001213821,-0.010419297,0,0,-0.005649733,-0.014314513,0.012012156,-0.002168336,-6.61E-06,0.001684901,-0.007996463,-3.44E-05,-5.75E-06,0.002254746,-3.23E-05,-0.002573937,-0.004962789,-6.51E-06,-0.0010209,-0.00025066,-0.002460131,-0.000225743,0.00278084,0.00191364,-9.47E-06,0.046706006,0.019034759,0.013049212,-0.006915607
Oct-70,-0.000704376,-0.002759308,0.004914213,-0.001738017,0.003102152,-0.006915607,-0.006848916,-0.009643118,-0.003809358,-0.026986852,0.00530805,-0.021574777,-0.006921018,-0.021917049,0.010741503,-0.0084545,0.010198229,0.020878854,-0.9095,-27,-0.03511317,0.000892459,-0.00160385,0.3,0.1,0.023999341,0.071561281,0.111300287,0.110413806,0.11290173,0.10973077,9.87E-05,-0.005306977,0.00163827,-0.00853177,-0.004905426,-0.005800914,-0.003547361,0.0025361,0.000494717,0.000795205,0.002502829,0.002822469,0.00235738,39.3,-0.2,39.6,7.335633982,5.433722004,5.613128106,6.502790046,5.897153868,7.262628601,5.33753808,5.659482216,6.308098442,5.945420609,0.004060478,-0.00714142,0.003509371,0.010331126,-8.19E-05,0.000726457,0.005272985,0.003812687,0.003366673,-0.000664858,0.001074011,0.000835036,0.00248727,5.48E-05,0.058084861,0.059770145,-0.226748087,0.064088273,-0.33,-0.29,-0.09,-0.25,-0.28,-0.14,-0.04,-0.05,-0.17,0.17,0.44,1,1.1,1.8,3.1,0.001208122,-0.000715997,-0.001005657,-0.005496677,0.010152371,0.01020417,0.002812941,0.034254453,0,0.007554322,0.002547705,0.001667886,0.007982279,-3.40E-05,0.002378068,-2.04E-05,-3.19E-05,0.00253479,0.004938282,0.002528381,0.001851632,0.00078693,0.00377463,0.000821282,-0.002860418,-0.016671339,0.00608817,-0.010677877,-0.005207024,-0.004413648,-0.020207951
Nov-70,-0.003467875,-0.005716798,-0.006085906,-0.010458565,0.008215214,-0.020207951,-0.015831601,-0.018552022,-0.012379073,-0.061727272,0.006031095,-0.033267438,-0.026750905,-0.057641386,0.003814431,-0.022601441,0.016479758,-0.010234954,-1.9853,-190,-0.059387523,0.003874155,0.002379393,0.1,-0.2,0.065377096,0.015079107,-0.021809716,0.009813621,-0.081526608,0.046320195,-0.005980296,-0.023514255,0.00081813,0.002208725,-0.029774177,-0.04667642,-0.004701868,0.001795919,0.000494473,0,0.002243201,0.002252253,0.004073006,39.2,0,39.5,7.365180126,5.488937726,5.771441123,6.463029457,5.932245187,7.355001921,5.517452896,5.774551546,6.343880434,6.049733455,-0.081962129,-0.013890005,0.001468015,0.010331126,-0.003831068,-0.001889217,0.003393415,-0.006373508,-0.020954911,-0.025454545,-0.006827958,0.000764359,-0.003250632,-8.38E-05,0.021444368,0.023869042,-0.101714214,0.028784996,-0.09,-0.21,-0.25,-0.3,-0.17,-0.06,-0.06,-0.06,-0.29,0.01,0.23,0.92,1.13,1.83,3.13,0.005580204,-0.000465226,0.000880005,0.005496677,-0.010152371,-0.012745468,0.002789314,-0.02279301,0,-0.004056147,-2.60E-05,-0.001696181,0.005235026,-0.002919612,-2.27E-05,0.002214438,-3.16E-05,0.002496302,-2.43E-05,-2.56E-05,0.000479528,0.00303497,-0.000533006,0.000463748,-0.00839946,0.010337049,-0.018320739,-0.007077988,-0.002110847,0.003337198,-0.006075566
Dec-70,-0.001015366,-0.000400651,-0.006611393,-0.016926866,-0.022379532,-0.006075566,-0.006060672,-0.006523369,-0.00669792,0.003254992,-0.010231742,-0.005573216,-0.006004778,-0.015818835,-0.004801011,-0.006128382,-0.04017919,0.013699223,-0.6995,-6,-0.035875044,0.003260925,-0.000444911,0.4,0.6,-0.020322461,0.152983819,0.121953603,0.051390946,0.248306907,-0.025348553,-0.001589442,-0.006165075,0.000980873,0.004677406,-0.00871427,-0.012565092,-0.003146906,0.000407714,-0.0019086,-0.000972003,-0.003875352,0.003368897,0.002888032,39.3,-0.1,39.5,7.40671073,5.509388337,5.846438775,6.586171655,5.796057751,7.314552832,5.579729826,5.799092654,6.335054251,5.837730447,0.016127497,-0.004609866,0.004447329,0.041324503,-0.001429548,-0.000875869,0.002489707,0.010113866,0.010459074,0.003546099,0.001405592,-0.000764427,-0.003946143,-0.000859014,-0.001067299,-0.002912152,-0.015750966,0.006918937,-0.6,-0.63,-0.79,-0.92,-0.65,-0.49,0.02,0.05,-0.32,-0.18,-0.09,0.87,1.24,2.45,3.78,-0.002820942,-0.000286228,0.001213973,-0.001273324,0.005037794,0.00761745,-0.002812853,-0.011331566,0,-0.020518823,-2.58E-05,0.001654094,-0.000110229,0.002869347,-0.002383738,-4.48E-05,-3.12E-05,-0.002560235,-2.40E-05,-2.54E-05,-0.001018722,0.000740868,-0.003292454,0.000112235,0.005594409,-6.77E-05,0.009160369,-0.005000601,-0.003308248,0.000945396,0.022706981
Jan-71,0.003419614,0.002551405,0.009276016,0.031242265,0.028878539,0.022706981,0.022984842,0.028143497,0.04218095,0.110083632,0.016338702,0.012685966,0.02237944,0.053493103,-0.003505295,0.026004083,0.009666269,0.01579636,1.7533,4,-0.017339703,0.001459173,-0.000712269,0.2,0.5,0.013172062,-0.077031096,0.235240013,0.288145787,0.14290002,-0.061009015,0.005424904,0.015249726,-0.001308045,0.012276788,0.016602484,0.028657506,-0.001003369,0.001120357,-0.000212292,-0.000324211,0.006313127,0.003078217,0.001168452,39.4,-0.1,39.5,7.545918151,5.480638923,5.932245187,6.760414691,6.023447593,7.477038472,5.749392986,5.857933154,6.50578406,6.073044534,0.10593999,0.004221542,0.00134718,-0.051655629,-0.000480324,0.001060679,0.003627689,0.008578267,0.013781182,0.017655314,0.007043018,0.004414385,0.008577222,-0.000322659,0.066220483,0.064214425,-0.25850393,0.074870422,-0.7,-0.41,-0.53,-0.51,-0.52,-0.45,-0.41,-0.26,-0.03,-0.01,0.1,1.05,1.49,2.74,4.22,-0.001367086,-0.000107357,0.000125499,-0.002748063,-0.005037794,-0.007611009,-0.002789402,-0.00591024,0.072812355,0.000906116,-2.55E-05,-0.001681918,-0.00010795,0.002820039,0.002350125,-4.42E-05,-3.09E-05,-2.51E-05,-2.38E-05,-2.51E-05,0.000479879,-0.001747849,0.001700966,0.000247409,0.011072643,-0.010239669,0.018237588,-0.009927333,0.006978253,0.009512885,0.007662873
